playerID,year_ID,WAR
barmebr01,1953,-0.03
barmecl01,2003,-0.23
barmecl01,2004,0.39
barmecl01,2005,2.58
barmecl01,2006,1.22
barmecl01,2007,-0.33
barmecl01,2008,2.37
barmecl01,2009,2.22
barmecl01,2010,1.1
barmecl01,2011,3.38
barmecl01,2012,1.19
barmecl01,2013,0.22
barmecl01,2014,0.7
barmecl01,2015,0.09
barnaba01,1937,0.22
barnaba01,1938,-0.37
barnaba01,1941,-0.07
barnaba01,1942,1.07
barnaba01,1943,-0.62
barnaba01,1943,-0.31
barneau01,2015,0.08
barneau01,2016,-0.07
barneau01,2017,2.42
barneau01,2018,0.61
barneau01,2019,0.2
barneau01,2020,0.72
barnebi01,1884,-0.01
barnebr02,2012,0.01
barnebr02,2013,1.39
barnebr02,2014,0.44
barnebr02,2015,-1.13
barnebr02,2016,0.02
barnebr02,2018,0.01
barneda01,2010,0.52
barneda01,2011,1.77
barneda01,2012,4.59
barneda01,2013,-1.06
barneda01,2014,0.49
barneda01,2014,0.87
barneda01,2015,-0.1
barneda01,2015,0.41
barneda01,2016,1.66
barneda01,2017,-0.46
barneed01,1915,-0.2
barneed01,1915,0.79
barneed01,1916,0.18
barneep01,1923,-0.02
barneep01,1924,-0.13
barneho01,1926,0.03
barnejo01,2000,0.24
barnejo01,2001,-0.3
barnela01,2001,-0.6
barnela01,2003,-0.32
barnelu01,1972,-0.31
barnelu01,1973,0.02
barnere01,1927,0.07
barnere01,1928,3.47
barnere01,1929,-0.95
barnere01,1930,-0.34
barnere01,1930,-0.18
barnero01,1871,2.13
barnero01,1872,4.26
barnero01,1873,4.89
barnero01,1874,2.4
barnero01,1875,5.16
barnero01,1876,6.02
barnero01,1877,0.13
barnero01,1879,1.68
barnero01,1881,1.36
barnesa01,1921,0.03
barnesk01,1983,0.02
barnesk01,1984,-0.25
barnesk01,1985,-0.31
barnesk01,1987,0.02
barnesk01,1989,-0.17
barnesk01,1991,1.42
barnesk01,1992,0.24
barnesk01,1993,0.03
barnesk01,1994,-0.11
barnhcl01,1920,0.55
barnhcl01,1921,0.14
barnhcl01,1922,0.61
barnhcl01,1923,3.41
barnhcl01,1924,0.79
barnhcl01,1925,2.52
barnhcl01,1926,-1.67
barnhcl01,1927,2.32
barnhcl01,1928,0.19
barnhtu01,2014,0
barnhtu01,2015,0.21
barnhtu01,2016,0.93
barnhtu01,2017,3.69
barnhtu01,2018,0.86
barnhtu01,2019,0.6
barnhtu01,2020,0.93
barnhvi01,1944,0.06
barnhvi01,1945,-0.51
barnhvi01,1946,-0.01
barnibi01,1874,-1.29
barnibi01,1875,-0.2
barnibi01,1875,-0.24
barnibi01,1883,-0.76
barnibi01,1886,-0.17
barnwch01,2006,-0.48
barondi01,1960,-0.16
baronst01,2015,-0.28
baronst01,2018,-0.04
baronst01,2019,-0.06
barracu01,1961,0.06
barracu01,1962,-0.4
barracu01,1963,-0.03
barrage01,1979,0.21
barrage01,1980,0.05
barrage01,1981,0.04
barrage01,1982,0.03
barre01,1872,-0.19
barrebi01,1871,0
barrebi01,1872,-0.11
barrebi01,1873,-0.12
barrebi02,1921,-0.12
barrebi02,1923,0.06
barrebi02,1924,-1.3
barrebi02,1925,2.1
barrebi02,1926,1.65
barrebi02,1927,1.72
barrebi02,1928,0.35
barrebi02,1929,1.52
barrebi02,1929,0.04
barrebi02,1930,-0.28
barrebi02,1930,-0.07
barrebo01,1923,0
barrebo01,1924,-0.01
barrebo01,1925,-0.03
barrebo01,1925,-0.16
barrebo01,1927,-0.34
barrebo01,1929,0.37
barrefr02,2017,-0.23
barrefr02,2018,0.04
barrefr02,2019,-0.32
barrefr02,2020,-0.23
barrefr02,2020,-0.23
barreji01,1899,1.02
barreji01,1900,3.13
barreji01,1901,2.72
barreji01,1902,3.07
barreji01,1903,4.92
barreji01,1904,3.14
barreji01,1905,-0.05
barreji01,1906,-0.26
barreji01,1907,1.38
barreji01,1908,-0.06
barrejo01,1942,0.77
barrejo01,1943,-0.55
barrejo01,1944,4.48
barrejo01,1945,2.32
barrejo01,1946,-0.14
barrejo01,1946,-0.84
barrema01,1884,-0.13
barrema01,1884,-0.19
barrema02,1982,-0.08
barrema02,1983,-0.55
barrema02,1984,2.83
barrema02,1985,1.8
barrema02,1986,2.88
barrema02,1987,1.59
barrema02,1988,0.7
barrema02,1989,0.38
barrema02,1990,-0.21
barrema02,1991,-0.11
barremi01,1998,0.15
barremi01,1999,-0.09
barremi01,2000,-1.99
barremi01,2001,-1.17
barremi01,2002,1.1
barremi01,2003,-0.05
barremi01,2004,1.52
barremi01,2005,1.96
barremi01,2006,2.35
barremi01,2007,0.15
barremi01,2007,-1
barremi01,2008,-0.21
barremi01,2009,0
barreto01,1988,-0.05
barreto01,1989,-0.24
barreto01,1992,0.06
barretr01,2019,-0.05
barrijo01,1982,-0.24
barrocu01,1909,-0.19
barrocu01,1910,-0.02
barrocu01,1911,-0.11
barrocu01,1912,-0.03
barrofr01,1871,-0.87
barrore01,1929,-0.18
barroto01,1996,-0.03
barroto01,1997,1.8
barrsc01,1908,-0.35
barrsc01,1909,-0.47
barryja01,1908,0.23
barryja01,1909,2.24
barryja01,1910,4.5
barryja01,1911,2.75
barryja01,1912,4.1
barryja01,1913,4.76
barryja01,1914,4.33
barryja01,1915,1.99
barryja01,1915,-0.03
barryja01,1916,-0.55
barryja01,1917,1.59
barryja01,1919,0.02
barryje01,1995,-0.13
barryje01,1998,-0.17
barryje01,1999,-0.86
barryri01,1969,-0.09
barrysh01,1899,-0.19
barrysh01,1900,-0.34
barrysh01,1901,-0.29
barrysh01,1901,-0.54
barrysh01,1902,1.49
barrysh01,1903,0.99
barrysh01,1904,0.58
barrysh01,1904,0.28
barrysh01,1905,-0.37
barrysh01,1905,1.27
barrysh01,1906,1.65
barrysh01,1906,-0.15
barrysh01,1907,-0.15
barrysh01,1908,-0.71
barrysh01,1908,-0.04
bartedi01,1927,0.02
bartedi01,1928,0.83
bartedi01,1929,1.14
bartedi01,1930,2.63
bartedi01,1931,0.9
bartedi01,1932,4.38
bartedi01,1933,1.27
bartedi01,1934,2.8
bartedi01,1935,2.6
bartedi01,1936,6.34
bartedi01,1937,6.48
bartedi01,1938,4.09
bartedi01,1939,0.27
bartedi01,1940,-0.56
bartedi01,1941,-0.09
bartedi01,1941,3.08
bartedi01,1942,1.77
bartedi01,1943,2.54
bartedi01,1946,-0.04
barteki01,1996,-0.04
barteki01,1997,-0.04
barteki01,1998,0.43
barteki01,1999,0.55
barteki01,2000,-0.02
barteki01,2001,-0.35
bartito01,1952,-1.72
bartjo01,2020,0.25
bartlbo01,1943,-0.47
bartlir01,1938,-0.6
bartlja01,2004,-0.08
bartlja01,2005,1.78
bartlja01,2006,2.84
bartlja01,2007,4.59
bartlja01,2008,1.73
bartlja01,2009,6.16
bartlja01,2010,2.54
bartlja01,2011,-0.18
bartlja01,2012,-0.83
bartlja01,2014,-0.14
bartobo01,1965,0.13
bartobo01,1966,-0.33
bartobo01,1967,-0.09
bartobo01,1968,0.57
bartobo01,1969,-0.7
bartobo01,1970,0.39
bartobo01,1971,1.57
bartobo01,1972,-0.52
bartobo01,1973,0.02
bartobo01,1974,0.69
bartobr01,2008,0.53
bartobr01,2009,0
bartoda01,1945,-0.06
bartoda02,2007,1.31
bartoda02,2008,0.7
bartoda02,2009,0.86
bartoda02,2010,5.51
bartoda02,2011,0.11
bartoda02,2012,0.32
bartoda02,2013,0.46
bartoda02,2014,-0.37
bartoha01,1905,-0.12
bartovi01,1931,0.76
bartovi01,1932,-0.37
basablu01,2020,0.09
basakch01,2007,-0.02
basgamo01,1948,0
basgamo01,1949,-0.66
basgamo01,1951,-0.9
bashaal01,1912,-0.23
bashaal01,1918,-0.03
bashowa01,1936,-0.27
basined01,1944,-0.34
basined01,1945,-0.22
basined01,1947,-0.64
bassdo01,1918,0.06
bassech01,1884,-0.21
bassech01,1885,-0.43
bassech01,1886,1.61
bassech01,1887,0.95
bassech01,1888,1.72
bassech01,1889,0.96
bassech01,1890,2.38
bassech01,1891,2.82
bassech01,1892,0.37
bassech01,1892,0.18
bassjo01,1871,0.49
bassjo01,1872,-0.04
bassjo01,1877,0
basske01,1982,-0.88
basske01,1982,-0.37
basske01,1983,-0.22
basske01,1984,0.25
basske01,1985,2.12
basske01,1986,5.28
basske01,1987,2.8
basske01,1988,2.17
basske01,1989,3.18
basske01,1990,-0.36
basske01,1991,0.42
basske01,1992,0.11
basske01,1992,0.16
basske01,1993,0.54
basske01,1994,1.35
basske01,1995,-1.73
bassljo01,1913,-0.04
bassljo01,1914,0.13
bassljo01,1921,3.05
bassljo01,1922,2.93
bassljo01,1923,4.83
bassljo01,1924,4.3
bassljo01,1925,2.2
bassljo01,1926,2.39
bassljo01,1927,1.49
bassra01,1977,-0.36
bassra01,1978,-0.05
bassra01,1979,0
bassra01,1980,0.24
bassra01,1981,-0.44
bassra01,1982,-0.15
bassra01,1982,-0.38
bastich01,1884,0.13
bastich01,1884,0.41
bastich01,1885,0.92
bastich01,1886,2.34
bastich01,1887,-0.37
bastich01,1888,1
bastich01,1889,-0.98
bastich01,1890,-1.29
bastich01,1891,-0.09
bastich01,1891,0
batchem01,1904,0.46
batchem01,1905,0.24
batchem01,1906,0.96
batchem01,1907,-0.14
batemjo01,1963,0.6
batemjo01,1964,-0.44
batemjo01,1965,0.28
batemjo01,1966,2.32
batemjo01,1967,-1.44
batemjo01,1968,0.13
batemjo01,1969,-0.98
batemjo01,1970,1.8
batemjo01,1971,-0.01
batemjo01,1972,-0.12
batemjo01,1972,-1.21
batesaa01,2009,0.03
batesbi01,1989,0.03
batesbi01,1990,-0.18
batesbi01,1990,0.01
batesbu01,1939,-0.07
batesch01,1927,-0.03
batesde01,1970,-0.64
batesja01,1995,-0.32
batesja01,1996,-0.95
batesja01,1997,-0.41
batesja01,1998,-0.87
batesjo02,1906,0.92
batesjo02,1907,1.37
batesjo02,1908,0.86
batesjo02,1909,1.41
batesjo02,1909,1.47
batesjo02,1910,4
batesjo02,1911,4.2
batesjo02,1912,1.74
batesjo02,1913,2.93
batesjo02,1914,1.22
batesjo02,1914,-0.03
batesjo02,1914,0.68
batesra01,1913,0.02
batesra01,1917,1.21
bathebi01,1986,-0.31
bathebi01,1989,-0.04
bathebi01,1990,0.24
batiske01,1989,-0.05
batiski01,1991,-0.14
batiski01,1992,-0.9
batiski01,1993,0.02
batiski01,1994,-1.98
batiski01,1996,-1.38
batisra01,1973,0.02
batisra01,1975,0.03
batisto01,1996,1.33
batisto01,1997,-0.39
batisto01,1998,2.64
batisto01,1999,0.27
batisto01,1999,3.74
batisto01,2000,2.41
batisto01,2001,2.21
batisto01,2001,-0.1
batisto01,2002,3.06
batisto01,2003,-0.46
batisto01,2004,-0.15
batisto01,2006,-0.6
batisto01,2007,-0.2
batscbi01,1916,0.03
battala01,1895,0.04
batteea01,1955,0.19
batteea01,1956,-0.04
batteea01,1957,-0.34
batteea01,1958,1.3
batteea01,1959,0.14
batteea01,1960,3.19
batteea01,1961,3.13
batteea01,1962,2.49
batteea01,1963,4.17
batteea01,1964,0.96
batteea01,1965,3.18
batteea01,1966,1.16
batteea01,1967,-0.7
battege01,1912,-0.08
battijo01,1871,-0.02
battijo01,1873,0.12
battijo01,1874,0.18
battijo01,1875,2.31
battijo01,1876,3.45
battijo01,1877,-0.1
battijo01,1882,0.77
battijo01,1883,1.15
battijo01,1884,-0.61
battijo01,1884,-0.13
battijo01,1884,-0.14
battijo01,1890,-0.63
battlal01,1995,0.44
battlal01,1996,-1.02
battlho01,1995,0.07
battlho01,1996,-0.13
battlho01,1999,0.17
battlji01,1927,0.11
battsma01,1947,0.27
battsma01,1948,0.58
battsma01,1949,-0.05
battsma01,1950,-0.02
battsma01,1951,-0.58
battsma01,1951,1.21
battsma01,1952,0.08
battsma01,1953,0.74
battsma01,1954,-0.19
battsma01,1954,0.13
battsma01,1955,-0.31
battsma01,1956,-0.02
bauerha01,1948,-0.3
bauerha01,1949,0.81
bauerha01,1950,2.54
bauerha01,1951,2.23
bauerha01,1952,4.31
bauerha01,1953,5.51
bauerha01,1954,3.1
bauerha01,1955,5.34
bauerha01,1956,1.59
bauerha01,1957,1.91
bauerha01,1958,2.71
bauerha01,1959,-0.4
bauerha01,1960,-1.69
bauerha01,1961,-0.41
bauerja01,2018,0.45
bauerja01,2019,-0.69
baughju01,1998,-0.32
baughju01,2000,0.06
baumapa01,1911,0.12
baumapa01,1912,-0.06
baumapa01,1913,0.78
baumapa01,1914,-0.2
baumapa01,1915,1.92
baumapa01,1916,1.19
baumapa01,1917,-0.44
baumeji01,1949,0.29
baumeji01,1961,-0.32
baumgjo01,1953,-0.52
baumhfr01,1947,0.53
baumhfr01,1948,1.12
baumhfr01,1949,-0.72
baumhfr01,1949,0.13
baumhfr01,1951,1.42
baumhfr01,1952,3.1
baumhfr01,1953,2.06
baumhfr01,1954,0.84
baumhfr01,1955,-0.14
baumhfr01,1956,-0.33
baumhfr01,1957,-0.05
bautida01,1993,-0.06
bautida01,1994,0.19
bautida01,1995,-0.65
bautida01,1996,-0.19
bautida01,1996,-0.05
bautida01,1997,0.36
bautida01,1998,0.2
bautida01,1999,0.4
bautida01,2000,0.67
bautida01,2000,-0.22
bautida01,2001,0.67
bautida01,2002,0.56
bautida01,2003,-1.08
bautida01,2004,-1.23
bautijo02,2004,-0.16
bautijo02,2004,-0.27
bautijo02,2004,-0.32
bautijo02,2004,-0.18
bautijo02,2005,-0.3
bautijo02,2006,-1.05
bautijo02,2007,-0.59
bautijo02,2008,0.03
bautijo02,2008,-0.09
bautijo02,2009,2.94
bautijo02,2010,6.95
bautijo02,2011,8.28
bautijo02,2012,3.81
bautijo02,2013,4.49
bautijo02,2014,6.9
bautijo02,2015,4.82
bautijo02,2016,1.2
bautijo02,2017,-1.14
bautijo02,2018,-0.34
bautijo02,2018,1.23
bautijo02,2018,0.51
bautira01,2017,-0.23
bautira01,2018,-0.19
baxesji01,1959,0.67
baxesji01,1959,0.34
baxesmi01,1956,0.33
baxesmi01,1958,-1.29
baxtemi01,2010,-0.16
baxtemi01,2011,0.47
baxtemi01,2012,0.45
baxtemi01,2013,-0.16
baxtemi01,2014,-0.14
baxtemi01,2015,0.08
baxtemo01,1907,-0.27
bayha01,1901,-0.47
bayha01,1902,0.19
bayha01,1902,1.33
bayha01,1903,3
bayha01,1904,2.1
bayha01,1905,3.71
bayha01,1906,1.25
bayha01,1907,-0.23
bayha01,1908,0
bayja01,2003,0.67
bayja01,2003,0.25
bayja01,2004,2.17
bayja01,2005,5.67
bayja01,2006,4.3
bayja01,2007,-0.25
bayja01,2008,1.93
bayja01,2008,2.5
bayja01,2009,5.22
bayja01,2010,1.77
bayja01,2011,1.01
bayja01,2012,-1.01
bayja01,2013,0.5
bayledi01,1908,0.07
baylodo01,1970,-0.05
baylodo01,1971,0.16
baylodo01,1972,2.26
baylodo01,1973,3.28
baylodo01,1974,1.79
baylodo01,1975,3
baylodo01,1976,2.92
baylodo01,1977,0.41
baylodo01,1978,1.58
baylodo01,1979,3.72
baylodo01,1980,-1.45
baylodo01,1981,1.42
baylodo01,1982,0.56
baylodo01,1983,3.47
baylodo01,1984,3
baylodo01,1985,0.66
baylodo01,1986,1.63
baylodo01,1987,0.44
baylodo01,1987,-0.07
baylodo01,1988,-0.26
beachja01,1884,-0.51
beallbo01,1975,-0.04
beallbo01,1978,-0.16
beallbo01,1979,-0.17
beallbo01,1980,-0.06
bealljo01,1913,0.36
bealljo01,1913,-0.06
bealljo01,1915,-0.04
bealljo01,1916,0.34
bealljo01,1918,-0.17
bealsto01,1871,0.03
bealsto01,1872,0.09
bealsto01,1873,0.6
bealsto01,1874,-0.1
bealsto01,1875,0.68
bealsto01,1880,-0.47
beamoch02,1978,-0.02
beamoch02,1979,-0.38
beamoch02,1981,-0.06
beamotr01,1996,-0.3
beamotr01,1997,-0.39
beamotr01,1998,-0.13
beanbi01,1987,0.62
beanbi01,1988,-0.01
beanbi01,1989,-0.2
beanbi01,1989,-0.42
beanbi01,1993,-0.45
beanbi01,1994,-1.29
beanbi01,1995,-0.26
beanebi01,1984,-0.35
beanebi01,1985,-0.03
beanebi01,1986,-0.74
beanebi01,1987,-0.08
beanebi01,1988,0.01
beanebi01,1989,-0.39
beanjo01,1902,-0.01
beardol01,1889,3.1
beardol01,1890,4.38
beardol01,1891,0.52
beardte01,1948,0.39
beardte01,1949,-0.61
beardte01,1950,0.19
beardte01,1951,-0.24
beardte01,1952,-0.11
beardte01,1957,-0.01
beardte01,1958,0.01
beaslle01,1977,-0.59
beatlda01,1884,-0.16
beattde01,1914,-0.19
beatyma01,2019,0.35
beatyma01,2020,-0.41
beaucji01,1963,-0.08
beaucji01,1964,-0.69
beaucji01,1965,-0.17
beaucji01,1965,-0.12
beaucji01,1967,-0.08
beaucji01,1968,0.37
beaucji01,1969,0.03
beaucji01,1970,-0.13
beaucji01,1970,0.08
beaucji01,1971,-0.43
beaucji01,1972,-0.22
beaucji01,1973,-0.09
beaumgi01,1899,3.44
beaumgi01,1900,0.29
beaumgi01,1901,3.6
beaumgi01,1902,5.11
beaumgi01,1903,4.12
beaumgi01,1904,2.74
beaumgi01,1905,2.82
beaumgi01,1906,0.18
beaumgi01,1907,4.53
beaumgi01,1908,2.3
beaumgi01,1909,0.58
beaumgi01,1910,0.76
beaveed01,1871,0.13
beaveed01,1872,-0.24
becanbu01,1887,-0.13
bechtge01,1871,0.61
bechtge01,1872,1.36
bechtge01,1873,0.35
bechtge01,1874,0.45
bechtge01,1875,0.8
bechtge01,1876,-0.37
bechtge01,1876,-0.12
beckcl01,1926,-0.16
beckcl01,1927,1.27
beckcl01,1928,1.42
beckcl01,1929,-0.46
beckcl01,1930,-0.35
beckcl01,1931,-0.66
beckebe01,1908,-0.39
beckebe01,1908,-0.81
beckebe01,1909,-0.1
beckebe01,1910,0.54
beckebe01,1911,0.19
beckebe01,1912,1.29
beckebe01,1913,0.29
beckebe01,1913,2.9
beckebe01,1914,3.15
beckebe01,1915,0.92
beckegl01,1965,-0.62
beckegl01,1966,0.42
beckegl01,1967,3.93
beckegl01,1968,5.61
beckegl01,1969,2.36
beckegl01,1970,0.65
beckegl01,1971,3.32
beckegl01,1972,0.85
beckegl01,1973,-0.16
beckegl01,1974,-1.12
beckegl01,1975,0.31
beckehe01,1909,0.1
beckehe01,1910,0.02
beckehe01,1910,-0.78
beckehe02,1943,-0.67
beckehe02,1945,0.8
beckehe02,1946,0.03
beckehe02,1946,0.87
beckehe02,1947,-0.05
beckejo01,1936,-0.42
beckejo01,1937,-0.04
beckema01,1915,-0.1
becker01,1899,-0.09
becker01,1901,1.57
becker01,1902,1.09
becker01,1902,-0.05
beckeri01,1993,-0.03
beckeri01,1994,0.26
beckeri01,1995,-0.73
beckeri01,1996,4.32
beckeri01,1997,2.65
beckeri01,1998,-0.47
beckeri01,1998,0.1
beckeri01,1999,0.81
beckeri01,1999,0.59
beckeri01,2000,0.56
beckeri01,2000,0.23
beckfr01,1884,-0.35
beckfr02,1909,-1.31
beckfr02,1910,1.78
beckfr02,1911,-0.58
beckfr02,1911,0.3
beckfr02,1914,1.25
beckfr02,1915,-0.99
beckhgo01,2009,2.07
beckhgo01,2010,0.68
beckhgo01,2011,1.42
beckhgo01,2012,0.79
beckhgo01,2013,0.67
beckhgo01,2014,0.67
beckhgo01,2014,0.2
beckhgo01,2015,0.61
beckhgo01,2016,-0.56
beckhgo01,2016,-0.23
beckhgo01,2017,-0.21
beckhgo01,2018,0.32
beckhgo01,2019,-0.99
beckhti01,2013,0.06
beckhti01,2015,-0.15
beckhti01,2016,0.6
beckhti01,2017,2.04
beckhti01,2017,0.57
beckhti01,2018,0.15
beckhti01,2019,0.24
becklja01,1888,2.66
becklja01,1889,3.83
becklja01,1890,3.97
becklja01,1891,4.14
becklja01,1892,3.16
becklja01,1893,4.56
becklja01,1894,3.95
becklja01,1895,3.97
becklja01,1896,1.17
becklja01,1896,0.58
becklja01,1897,2.24
becklja01,1897,0.28
becklja01,1898,2.1
becklja01,1899,4.56
becklja01,1900,4.3
becklja01,1901,3.9
becklja01,1902,4.07
becklja01,1903,2.69
becklja01,1904,4.21
becklja01,1905,1.33
becklja01,1906,0.65
becklja01,1907,-0.63
beckzi01,1913,-0.1
beckzi01,1914,1.56
beckzi01,1915,0.28
beckzi01,1916,-0.11
beckzi01,1918,-0.26
becquju01,1955,-0.12
becquju01,1957,-0.83
becquju01,1958,-0.44
becquju01,1959,0.27
becquju01,1960,-1.08
becquju01,1961,-0.16
becquju01,1961,-0.35
becquju01,1963,0.01
bedelho01,1962,-0.87
bedelho01,1968,-0.08
bedfoge01,1925,-0.08
beeched01,1887,-0.18
beeched01,1889,0.11
beeched01,1890,0.09
beeched01,1891,-0.19
beeched01,1891,0.19
beeched02,1897,0
beeched02,1898,-0.3
beelejo01,1944,-0.08
beglege01,1886,-0.32
begleji01,1924,0.03
behelst01,1884,0.27
behelst01,1886,-0.42
bejmaol01,1934,0.95
bejmaol01,1935,-0.92
bejmaol01,1936,-0.05
bejmaol01,1939,0.86
belanma01,1965,0.02
belanma01,1966,0.24
belanma01,1967,-0.59
belanma01,1968,3.44
belanma01,1969,4.23
belanma01,1970,1.84
belanma01,1971,4.61
belanma01,1972,0.45
belanma01,1973,3.61
belanma01,1974,4.46
belanma01,1975,5
belanma01,1976,6.52
belanma01,1977,2.66
belanma01,1978,3.5
belanma01,1979,0.66
belanma01,1980,0.45
belanma01,1981,-0.27
belanma01,1982,0.1
belarwa01,1950,-0.29
belarwa01,1951,0.07
belarwa01,1953,0.34
belarwa01,1954,-0.02
belarwa01,1954,-0.03
belarwa01,1955,-0.08
belarwa01,1956,0.14
belchke01,1990,0.24
beldeir01,1897,0.14
belkti01,1996,-0.2
bellast01,1871,-0.21
bellast01,1872,-0.05
bellast01,1873,-0.21
bellaze01,1957,-0.05
bellaze01,1959,-0.62
bellbe01,1935,-1.15
bellbe01,1936,2.47
bellbe01,1937,2.5
bellbe01,1938,0.22
bellbe01,1939,-0.35
bellbe01,1939,-0.07
bellbe01,1940,0.23
bellbe01,1941,-0.58
bellbu01,1972,1.99
bellbu01,1973,4.17
bellbu01,1974,3.46
bellbu01,1975,2.89
bellbu01,1976,3.83
bellbu01,1977,3.71
bellbu01,1978,4.4
bellbu01,1979,6.91
bellbu01,1980,6.52
bellbu01,1981,6.18
bellbu01,1982,5.7
bellbu01,1983,4.69
bellbu01,1984,6.08
bellbu01,1985,0.07
bellbu01,1985,0.82
bellbu01,1986,3.5
bellbu01,1987,1.81
bellbu01,1988,-0.22
bellbu01,1988,0.38
bellbu01,1989,-0.58
bellch01,1889,0
bellda01,1995,0.02
bellda01,1995,-0.21
bellda01,1996,0.04
bellda01,1997,-0.9
bellda01,1998,0.59
bellda01,1998,0.33
bellda01,1998,-0.05
bellda01,1999,1.46
bellda01,2000,0.84
bellda01,2001,3.27
bellda01,2002,3.15
bellda01,2003,0.15
bellda01,2004,4.37
bellda01,2005,0.86
bellda01,2006,1.05
bellda01,2006,0.27
bellde01,1991,-0.1
bellde01,1992,0.74
bellde01,1993,-0.43
bellde01,1994,1.05
bellde01,1995,1.95
bellde01,1996,2.79
bellde01,1997,2.75
bellde01,1998,5.39
bellde01,1999,-1.41
bellde01,2000,1.71
bellde01,2001,-1.22
belleal01,1989,-0.02
belleal01,1990,-0.06
belleal01,1991,2.47
belleal01,1992,1.97
belleal01,1993,4.71
belleal01,1994,5.71
belleal01,1995,6.96
belleal01,1996,5.67
belleal01,1997,1.52
belleal01,1998,7.07
belleal01,1999,3.44
belleal01,2000,0.62
bellfe01,1939,1.03
bellfe01,1940,-0.04
bellfr01,1885,-0.46
bellge02,1981,0.19
bellge02,1983,0.19
bellge02,1984,3.16
bellge02,1985,4.09
bellge02,1986,3.77
bellge02,1987,4.98
bellge02,1988,0.78
bellge02,1989,3.03
bellge02,1990,1.06
bellge02,1991,1.45
bellge02,1992,-0.22
bellge02,1993,-2.45
bellgu01,1950,1.33
bellgu01,1951,1.91
bellgu01,1952,0.25
bellgu01,1953,4.57
bellgu01,1954,2.76
bellgu01,1955,3.48
bellgu01,1956,1.84
bellgu01,1957,0.65
bellgu01,1958,-1.19
bellgu01,1959,1.26
bellgu01,1960,0.42
bellgu01,1961,-0.64
bellgu01,1962,0.59
bellgu01,1962,-1.46
bellgu01,1963,0
bellgu01,1964,-0.1
bellhma01,1997,0.45
bellhma01,1998,0.1
bellhma01,2000,-0.03
bellhma01,2001,-0.75
bellhma01,2002,3.38
bellhma01,2003,0.12
bellhma01,2003,-0.16
bellhma01,2004,3.66
bellhma01,2005,0.47
bellhma01,2005,-0.01
bellhma01,2006,0.89
bellhma01,2007,-0.14
bellicl01,1999,0.07
bellicl01,2000,0.21
bellicl01,2001,-0.46
bellicl01,2002,-0.03
bellico01,2017,3.95
bellico01,2018,4.17
bellico01,2019,9.14
bellico01,2020,1.68
bellira01,1982,0.07
bellira01,1983,0.04
bellira01,1984,-0.29
bellira01,1985,0.05
bellira01,1986,0.54
bellira01,1987,0.16
bellira01,1988,0.67
bellira01,1989,0.21
bellira01,1990,-0.31
bellira01,1991,0.67
bellira01,1992,-1.2
bellira01,1993,0.96
bellira01,1994,-0.52
bellira01,1995,-0.05
bellira01,1996,-0.85
bellira01,1997,-0.16
bellira01,1998,-0.15
belliro01,1998,-0.06
belliro01,1999,2.15
belliro01,2000,2.41
belliro01,2001,3.53
belliro01,2002,-2.22
belliro01,2003,1.18
belliro01,2004,3.44
belliro01,2005,4.54
belliro01,2006,1.44
belliro01,2006,0.14
belliro01,2007,2.02
belliro01,2008,1.36
belliro01,2009,1.02
belliro01,2009,0.19
belliro01,2010,-0.37
bellja01,1986,0.24
bellja01,1987,-0.26
bellja01,1988,-0.72
bellja01,1989,0.71
bellja01,1990,2.58
bellja01,1991,3.9
bellja01,1992,3.94
bellja01,1993,6.19
bellja01,1994,3.39
bellja01,1995,1.18
bellja01,1996,1.96
bellja01,1997,5.44
bellja01,1998,3.9
bellja01,1999,4.88
bellja01,2000,0.8
bellja01,2001,0.39
bellja01,2002,-0.26
bellja01,2003,-1.1
belljo01,2010,-0.07
belljo01,2011,-0.6
belljo01,2012,-0.4
belljo02,2016,-0.77
belljo02,2017,0.91
belljo02,2018,0.22
belljo02,2019,2.66
belljo02,2020,-0.42
bellju01,1989,0
bellju01,1990,-0.11
bellju01,1991,-0.99
bellju01,1992,0.62
bellju01,1993,0.49
bellju01,1993,-0.34
bellju01,1994,0.74
bellju01,1995,-0.1
bellke01,1976,0.52
bellke01,1977,-0.19
bellke01,1978,-0.05
bellke01,1979,0.4
bellke01,1980,-0.54
bellke01,1982,0.09
bellle01,1923,0.68
bellle01,1924,-0.09
bellle01,1925,1.14
bellle01,1926,4.49
bellle01,1927,0.42
bellle01,1928,1.64
bellle01,1929,0.94
bellle01,1930,0.12
bellle01,1931,0.97
bellmi01,1990,-0.09
bellmi01,1991,-0.36
bellmi02,2000,0.18
bellmja01,1889,0.06
belloed01,2007,-0.07
belloed01,2008,0.02
belloed01,2009,-0.12
belloro01,1975,-1.38
belloro01,1976,-0.58
belloro01,1977,0.01
belloro01,1978,0.02
bellru01,1907,-0.05
bellte01,1986,0.01
bellte01,1987,-0.03
belnovi01,2014,-0.13
beltbr01,2011,0.88
beltbr01,2012,2.77
beltbr01,2013,4.06
beltbr01,2014,0.96
beltbr01,2015,4.07
beltbr01,2016,4.08
beltbr01,2017,2.78
beltbr01,2018,2.62
beltbr01,2019,0.78
beltbr01,2020,2.14
beltrad01,1998,0.16
beltrad01,1999,3.89
beltrad01,2000,3.37
beltrad01,2001,0.83
beltrad01,2002,2.01
beltrad01,2003,3.58
beltrad01,2004,9.55
