playerID,Name,NumYears,debut,final,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP,ERA,WPct,WHIP,H9,HR9,BB9,K9,SOW,P,ROY,MVP,CYA,GG_P,WAR,indYear,votedBy,inducted
schmida01,Dave Schmidt,12,1981,1992,54.0,55.0,376.0,63.0,5.0,3.0,50.0,962.0,389.0,85.0,237.0,479.0,47.0,27.0,18.0,3.0,3826.0,179.0,434.0,39.0,24.0,80.0,902.0,3.8813747228381374,0.4954128440366973,1.329268292682927,9.598669623059866,0.8481152993348116,2.3647450110864745,4.779379157427938,2.021097046413502,376,0.0,0.0,0.0,0.0,8.79,0.0,0,0.0
schmija01,Jason Schmidt,14,1995,2009,130.0,96.0,323.0,314.0,20.0,9.0,0.0,1846.0,878.0,184.0,792.0,1758.0,35.0,93.0,52.0,11.0,8532.0,1.0,958.0,81.0,57.0,120.0,1996.3333333333333,3.9582568041409254,0.5752212389380531,1.3214226081148772,8.32225747203206,0.8295207881115378,3.570546001001837,7.925530138587411,2.2196969696969697,323,0.0,0.0,0.0,0.0,31.700000000000003,0.0,0,0.0
schmijo01,Johnny Schmitz,13,1941,1956,93.0,114.0,366.0,235.0,86.0,16.0,20.0,1766.0,714.0,97.0,757.0,746.0,64.0,40.0,35.0,6.0,7779.0,81.0,841.0,88.0,76.0,172.0,1812.6666666666667,3.5450533284295696,0.4492753623188406,1.3918720117690326,8.768297168076499,0.48161088635527766,3.7585509378447957,3.7039352703199704,0.9854689564068693,366,0.0,0.0,0.0,0.0,24.539999999999996,0.0,0,0.0
schoesc01,Scott Schoeneweis,12,1999,2010,47.0,57.0,577.0,93.0,2.0,1.0,9.0,1035.0,541.0,112.0,398.0,568.0,38.0,28.0,47.0,6.0,4277.0,104.0,580.0,20.0,26.0,118.0,972.0,5.0092592592592595,0.4519230769230769,1.4742798353909465,9.583333333333334,1.037037037037037,3.6851851851851856,5.2592592592592595,1.4271356783919598,577,0.0,0.0,0.0,0.0,2.739999999999999,0.0,0,0.0
schoupe01,Pete Schourek,11,1991,2001,66.0,77.0,288.0,176.0,3.0,1.0,2.0,1198.0,586.0,140.0,420.0,813.0,36.0,24.0,39.0,5.0,4981.0,27.0,642.0,42.0,43.0,82.0,1149.0,4.590078328981723,0.46153846153846156,1.4081810269799826,9.383812010443863,1.0966057441253263,3.289817232375979,6.368146214099217,1.9357142857142857,288,0.0,0.0,0.0,0.0,5.9,0.0,0,0.0
schumha02,Hal Schumacher,13,1931,1946,158.0,121.0,391.0,329.0,138.0,27.0,7.0,2424.0,926.0,139.0,902.0,906.0,79.0,54.0,24.0,0.0,10571.0,38.0,1080.0,130.0,82.0,201.0,2482.3333333333335,3.3573250973546394,0.5663082437275986,1.339868403383913,8.788505438431581,0.5039613267087417,3.2703101920236337,3.284812676245468,1.0044345898004434,391,0.0,0.0,0.0,0.0,26.950000000000003,0.0,0,0.0
schupfe01,Ferdie Schupp,10,1913,1922,61.0,39.0,216.0,120.0,62.0,11.0,6.0,938.0,389.0,30.0,464.0,553.0,39.0,24.0,33.0,1.0,4463.0,70.0,470.0,56.0,43.0,112.0,1054.0,3.321631878557875,0.61,1.3301707779886147,8.009487666034156,0.25616698292220114,3.962049335863378,4.722011385199241,1.1918103448275863,216,0.0,0.0,0.0,0.0,5.51,0.0,0,0.0
scottja01,Jack Scott,12,1916,1929,103.0,109.0,356.0,195.0,115.0,11.0,19.0,1969.0,776.0,94.0,493.0,657.0,71.0,25.0,43.0,1.0,7758.0,124.0,904.0,87.0,70.0,180.0,1814.6666666666667,3.848640705363703,0.4858490566037736,1.3567229977957385,9.765429831006614,0.4662013225569434,2.4450771491550327,3.258449669360764,1.332657200811359,356,0.0,0.0,0.0,0.0,11.629999999999999,0.0,0,0.0
scottmi03,Mike Scott,13,1979,1991,124.0,108.0,347.0,319.0,45.0,22.0,3.0,1858.0,813.0,173.0,627.0,1469.0,53.0,39.0,33.0,19.0,8571.0,13.0,908.0,100.0,65.0,122.0,2068.6666666666665,3.537060908797938,0.5344827586206896,1.2012568482114083,8.0834676119884,0.7526587173702868,2.7278440219142768,6.39107315501128,2.342902711323764,347,0.0,0.0,1.0,0.0,24.029999999999998,0.0,0,0.0
seaneru01,Rudy Seanez,17,1989,2008,41.0,30.0,544.0,0.0,0.0,0.0,12.0,515.0,258.0,58.0,285.0,574.0,28.0,48.0,15.0,1.0,2477.0,159.0,285.0,19.0,22.0,36.0,566.0,4.102473498233215,0.5774647887323944,1.4134275618374559,8.18904593639576,0.92226148409894,4.531802120141343,9.127208480565372,2.0140350877192983,544,0.0,0.0,0.0,0.0,3.3400000000000003,0.0,0,0.0
seaveto01,Tom Seaver,20,1967,1986,311.0,205.0,656.0,647.0,231.0,61.0,1.0,3971.0,1521.0,380.0,1390.0,3640.0,116.0,126.0,76.0,8.0,19369.0,6.0,1674.0,172.0,107.0,303.0,4782.666666666667,2.8622107610816836,0.6027131782945736,1.1209227766936158,7.472609422916085,0.7150822414273765,2.6156955673264566,6.849735154725396,2.618705035971223,656,1.0,0.0,3.0,0.0,106.02000000000002,1992.0,BBWAA,1.0
seguidi01,Diego Segui,15,1962,1977,92.0,111.0,639.0,171.0,28.0,7.0,71.0,1656.0,765.0,185.0,786.0,1298.0,86.0,75.0,18.0,10.0,7741.0,264.0,867.0,105.0,45.0,127.0,1807.6666666666667,3.8087774294670846,0.45320197044334976,1.3509127789046653,8.244882906140512,0.9210768947077264,3.913332104001475,6.462474645030426,1.6513994910941476,639,0.0,0.0,0.0,0.0,12.0,0.0,0,0.0
seleaa01,Aaron Sele,15,1993,2007,148.0,112.0,404.0,352.0,15.0,9.0,0.0,2413.0,1102.0,225.0,798.0,1407.0,39.0,54.0,112.0,2.0,9534.0,15.0,1208.0,53.0,90.0,197.0,2153.0,4.606595448211798,0.5692307692307692,1.4914073385973061,10.086855550394798,0.9405480724570366,3.3358104969809568,5.881560613098003,1.763157894736842,404,0.0,0.0,0.0,0.0,19.950000000000003,0.0,0,0.0
selmadi01,Dick Selma,10,1965,1974,42.0,54.0,307.0,76.0,11.0,6.0,31.0,734.0,338.0,69.0,381.0,681.0,44.0,46.0,27.0,2.0,3558.0,124.0,375.0,50.0,29.0,69.0,840.0,3.6214285714285714,0.4375,1.3273809523809523,7.864285714285714,0.7392857142857143,4.082142857142857,7.296428571428572,1.7874015748031495,307,0.0,0.0,0.0,0.0,9.610000000000001,0.0,0,0.0
servisc01,Scott Service,12,1988,2004,20.0,22.0,338.0,1.0,0.0,0.0,16.0,435.0,231.0,56.0,182.0,413.0,28.0,25.0,26.0,1.0,1853.0,101.0,245.0,21.0,25.0,26.0,416.3333333333333,4.993594875900721,0.47619047619047616,1.4819855884707767,9.403522818254604,1.210568454763811,3.934347477982386,8.927942353883108,2.269230769230769,338,0.0,0.0,0.0,0.0,0.8199999999999998,0.0,0,0.0
sewelri01,Rip Sewell,13,1932,1949,143.0,97.0,390.0,243.0,137.0,20.0,15.0,2101.0,819.0,116.0,748.0,636.0,69.0,30.0,23.0,2.0,9101.0,88.0,983.0,109.0,86.0,162.0,2119.3333333333335,3.4779804970116386,0.5958333333333333,1.3442906574394462,8.922145328719722,0.4926077382824787,3.176470588235294,2.7008493236866937,0.8502673796791443,390,0.0,0.0,0.0,0.0,25.130000000000003,0.0,0,0.0
shantbo01,Bobby Shantz,16,1949,1964,119.0,99.0,537.0,171.0,78.0,15.0,48.0,1795.0,726.0,151.0,643.0,1072.0,84.0,29.0,41.0,6.0,8045.0,192.0,817.0,86.0,62.0,177.0,1935.6666666666667,3.375581195109351,0.5458715596330275,1.2595143791975203,8.34596177027725,0.7020836920957465,2.9896676425004305,4.984329257792319,1.667185069984448,537,0.0,1.0,0.0,8.0,32.14,0.0,0,0.0
shautjo01,Joe Shaute,13,1922,1934,99.0,109.0,360.0,208.0,103.0,5.0,18.0,2097.0,838.0,75.0,534.0,512.0,71.0,34.0,24.0,3.0,7928.0,102.0,1043.0,111.0,76.0,187.0,1818.3333333333333,4.14775435380385,0.47596153846153844,1.446929422548121,10.37928505957837,0.3712190650779102,2.6430797433547206,2.5341888175985336,0.9588014981273408,360,0.0,0.0,0.0,0.0,14.45,0.0,0,0.0
shawbo01,Bob Shaw,11,1957,1967,108.0,98.0,430.0,223.0,55.0,14.0,32.0,1837.0,696.0,149.0,511.0,880.0,68.0,51.0,56.0,12.0,7587.0,101.0,791.0,83.0,56.0,145.0,1778.0,3.523059617547806,0.5242718446601942,1.3205849268841394,9.298650168728908,0.7542182227221598,2.5866141732283463,4.454443194600675,1.7221135029354206,430,0.0,0.0,0.0,0.0,19.05,0.0,0,0.0
shawje01,Jeff Shaw,12,1990,2001,34.0,54.0,633.0,19.0,0.0,0.0,203.0,821.0,334.0,91.0,234.0,545.0,44.0,18.0,25.0,1.0,3549.0,384.0,368.0,37.0,28.0,78.0,848.0,3.544811320754717,0.38636363636363635,1.2441037735849056,8.713443396226415,0.9658018867924528,2.483490566037736,5.784198113207547,2.3290598290598292,633,0.0,0.0,0.0,0.0,13.889999999999999,0.0,0,0.0
shawkbo01,Bob Shawkey,15,1913,1927,196.0,150.0,488.0,334.0,197.0,33.0,28.0,2722.0,1008.0,114.0,1018.0,1360.0,75.0,40.0,48.0,1.0,12074.0,113.0,1200.0,125.0,85.0,361.0,2937.0,3.0888661899897856,0.5664739884393064,1.2734082397003745,8.341164453524003,0.3493360572012258,3.119509703779367,4.1675178753830435,1.3359528487229861,488,0.0,0.0,0.0,0.0,46.18,0.0,0,0.0
sheetbe01,Ben Sheets,10,2001,2012,94.0,96.0,250.0,250.0,18.0,4.0,0.0,1577.0,670.0,184.0,369.0,1325.0,28.0,53.0,32.0,1.0,6640.0,0.0,736.0,64.0,37.0,95.0,1596.6666666666667,3.776617954070981,0.49473684210526314,1.2187891440501044,8.889144050104385,1.037160751565762,2.079958246346555,7.468684759916492,3.5907859078590785,250,0.0,0.0,0.0,0.0,26.080000000000002,0.0,0,0.0
sherdbi01,Bill Sherdel,15,1918,1932,165.0,146.0,514.0,272.0,159.0,11.0,26.0,3018.0,1120.0,149.0,661.0,839.0,112.0,26.0,54.0,3.0,11604.0,163.0,1326.0,143.0,101.0,255.0,2709.3333333333335,3.720472440944882,0.5305466237942122,1.357898622047244,10.025344488188974,0.4949557086614173,2.1957431102362204,2.78703248031496,1.2692889561270801,514,0.0,0.0,0.0,0.0,27.650000000000002,0.0,0,0.0
sherrla01,Larry Sherry,11,1958,1968,53.0,44.0,416.0,16.0,2.0,1.0,82.0,747.0,326.0,78.0,374.0,606.0,55.0,45.0,32.0,2.0,3480.0,245.0,377.0,44.0,33.0,78.0,799.3333333333334,3.670558798999166,0.5463917525773195,1.4024186822351958,8.410758965804837,0.8782318598832359,4.2110091743119265,6.823185988323603,1.6203208556149733,416,0.0,0.0,0.0,0.0,5.5600000000000005,0.0,0,0.0
shielsc01,Scot Shields,10,2001,2010,46.0,44.0,491.0,15.0,0.0,0.0,21.0,589.0,246.0,55.0,278.0,631.0,21.0,49.0,21.0,0.0,2916.0,114.0,285.0,17.0,15.0,66.0,697.0,3.1764705882352944,0.5111111111111111,1.2439024390243902,7.60545193687231,0.7101865136298421,3.5896700143472025,8.14777618364419,2.2697841726618706,491,0.0,0.0,0.0,0.0,12.160000000000002,0.0,0,0.0
shirlbo01,Bob Shirley,11,1977,1987,67.0,94.0,434.0,162.0,16.0,2.0,18.0,1432.0,608.0,127.0,543.0,790.0,72.0,15.0,20.0,11.0,6106.0,105.0,689.0,73.0,54.0,116.0,1432.0,3.82122905027933,0.4161490683229814,1.3791899441340782,9.0,0.7981843575418994,3.412709497206704,4.965083798882682,1.4548802946593002,434,0.0,0.0,0.0,0.0,10.05,0.0,0,0.0
shockur01,Urban Shocker,13,1916,1928,187.0,117.0,412.0,317.0,200.0,28.0,25.0,2709.0,945.0,126.0,657.0,983.0,73.0,20.0,37.0,3.0,11140.0,68.0,1127.0,129.0,96.0,250.0,2681.6666666666665,3.1715351149782474,0.6151315789473685,1.2551895587321318,9.091733996270975,0.4228713486637663,2.20497203231821,3.2990677439403355,1.4961948249619483,412,0.0,0.0,0.0,0.0,54.76,0.0,0,0.0
shortch02,Chris Short,15,1959,1973,135.0,132.0,501.0,308.0,88.0,24.0,18.0,2215.0,886.0,183.0,806.0,1629.0,74.0,73.0,61.0,6.0,9801.0,78.0,991.0,96.0,70.0,185.0,2325.0,3.4296774193548387,0.5056179775280899,1.2993548387096774,8.574193548387097,0.7083870967741935,3.12,6.305806451612904,2.021091811414392,501,0.0,0.0,0.0,0.0,31.400000000000002,0.0,0,0.0
shouncl01,Clyde Shoun,14,1935,1949,73.0,59.0,454.0,85.0,34.0,3.0,29.0,1325.0,559.0,81.0,404.0,483.0,59.0,15.0,10.0,2.0,5466.0,207.0,631.0,79.0,48.0,134.0,1287.0,3.909090909090909,0.553030303030303,1.3434343434343434,9.265734265734267,0.5664335664335665,2.8251748251748254,3.3776223776223775,1.1955445544554455,454,0.0,0.0,0.0,0.0,8.1,0.0,0,0.0
shousbr01,Brian Shouse,10,1993,2009,13.0,10.0,467.0,0.0,0.0,0.0,6.0,347.0,145.0,31.0,118.0,233.0,31.0,7.0,20.0,2.0,1508.0,101.0,163.0,18.0,11.0,36.0,350.6666666666667,3.72148288973384,0.5652173913043478,1.3260456273764258,8.905893536121672,0.7956273764258555,3.0285171102661597,5.980038022813688,1.9745762711864407,467,0.0,0.0,0.0,0.0,5.21,0.0,0,0.0
shower01,Eric Show,11,1981,1991,101.0,89.0,332.0,235.0,35.0,11.0,7.0,1526.0,673.0,171.0,610.0,971.0,49.0,36.0,46.0,22.0,6968.0,37.0,739.0,85.0,43.0,118.0,1655.0,3.6598187311178245,0.531578947368421,1.2906344410876134,8.298489425981874,0.9299093655589123,3.317220543806646,5.28036253776435,1.5918032786885246,332,0.0,0.0,0.0,0.0,15.07,0.0,0,0.0
shueypa01,Paul Shuey,11,1994,2007,45.0,28.0,476.0,0.0,0.0,0.0,23.0,471.0,228.0,43.0,277.0,556.0,32.0,36.0,14.0,1.0,2309.0,156.0,252.0,22.0,13.0,43.0,530.0,3.871698113207547,0.6164383561643836,1.411320754716981,7.99811320754717,0.730188679245283,4.70377358490566,9.441509433962263,2.0072202166064983,476,0.0,0.0,0.0,0.0,6.82,0.0,0,0.0
siebeso01,Sonny Siebert,12,1964,1975,140.0,114.0,399.0,307.0,67.0,21.0,16.0,1919.0,767.0,197.0,692.0,1512.0,55.0,60.0,54.0,8.0,8951.0,42.0,907.0,83.0,51.0,163.0,2152.0,3.20771375464684,0.5511811023622047,1.213289962825279,8.025557620817844,0.8238847583643123,2.894052044609665,6.323420074349443,2.184971098265896,399,0.0,0.0,0.0,0.0,29.300000000000004,0.0,0,0.0
simmocu01,Curt Simmons,20,1947,1967,193.0,183.0,569.0,462.0,163.0,36.0,5.0,3313.0,1318.0,255.0,1063.0,1697.0,104.0,39.0,53.0,4.0,14144.0,54.0,1551.0,147.0,99.0,293.0,3348.3333333333335,3.542658038825286,0.5132978723404256,1.3069188651070183,8.90502737680438,0.6854156296665007,2.8572424091587854,4.561373817819811,1.5964252116650988,569,0.0,0.0,0.0,0.0,42.63,0.0,0,0.0
singebi01,Bill Singer,14,1964,1977,118.0,127.0,322.0,308.0,94.0,24.0,2.0,1952.0,819.0,132.0,781.0,1515.0,50.0,67.0,63.0,11.0,9143.0,7.0,944.0,104.0,64.0,150.0,2174.0,3.390524379024839,0.4816326530612245,1.2571297148114076,8.080956761729531,0.546458141674333,3.233210671573137,6.271849126034959,1.9398207426376441,322,0.0,0.0,0.0,0.0,19.38,0.0,0,0.0
slatoji01,Jim Slaton,16,1971,1986,151.0,158.0,496.0,360.0,86.0,22.0,14.0,2773.0,1202.0,277.0,1004.0,1191.0,65.0,97.0,48.0,6.0,11535.0,71.0,1335.0,96.0,102.0,226.0,2683.6666666666665,4.031052043224444,0.4886731391585761,1.4074028071047076,9.299590113029438,0.9289529251024718,3.3670351509129306,3.994162215873805,1.1862549800796813,496,0.0,0.0,0.0,0.0,17.53,0.0,0,0.0
slocuhe01,Heathcliff Slocumb,10,1991,2000,28.0,37.0,548.0,0.0,0.0,0.0,98.0,636.0,286.0,38.0,358.0,513.0,40.0,57.0,21.0,2.0,2853.0,297.0,320.0,32.0,28.0,49.0,631.0,4.079239302694136,0.4307692307692308,1.5752773375594296,9.071315372424722,0.5419968304278923,5.106180665610142,7.316957210776545,1.4329608938547487,548,0.0,0.0,0.0,0.0,5.5699999999999985,0.0,0,0.0
smilejo01,John Smiley,12,1986,1997,126.0,103.0,361.0,280.0,28.0,8.0,4.0,1842.0,806.0,185.0,496.0,1284.0,32.0,48.0,39.0,17.0,7900.0,21.0,888.0,101.0,52.0,142.0,1907.6666666666667,3.8025511095579243,0.5502183406113537,1.2255809889917875,8.690197448890443,0.8727939891665211,2.3400314520356456,6.057662065350341,2.588709677419355,361,0.0,0.0,0.0,0.0,19.84,0.0,0,0.0
smithal03,Al Smith,12,1934,1945,99.0,101.0,356.0,202.0,75.0,16.0,17.0,1707.0,688.0,94.0,587.0,587.0,59.0,27.0,32.0,3.0,7112.0,96.0,827.0,102.0,62.0,167.0,1662.3333333333333,3.724884700220574,0.495,1.3799879687186687,9.241828754762382,0.5089232003208342,3.1780629637056346,3.1780629637056346,1.0,356,0.0,0.0,0.0,0.0,5.97,0.0,0,0.0
smithbo02,Bob Smith,15,1923,1937,106.0,139.0,435.0,229.0,128.0,16.0,40.0,2472.0,983.0,132.0,670.0,618.0,82.0,11.0,18.0,4.0,9652.0,156.0,1139.0,131.0,86.0,225.0,2246.3333333333335,3.9384181629321855,0.4326530612244898,1.3987238462679923,9.904140080130581,0.5288618489390117,2.684374536281347,2.4760350200326453,0.9223880597014925,435,0.0,0.0,0.0,0.0,23.680000000000003,0.0,0,0.0
smithbr01,Bryn Smith,13,1981,1993,108.0,94.0,365.0,255.0,23.0,8.0,6.0,1725.0,702.0,140.0,432.0,1028.0,43.0,33.0,48.0,16.0,7434.0,39.0,808.0,87.0,47.0,146.0,1791.3333333333333,3.526981764049126,0.5346534653465347,1.2041310011164867,8.666728693710459,0.7033866765909937,2.1704503163379236,5.164867882396726,2.3796296296296298,365,0.0,0.0,0.0,0.0,16.479999999999997,0.0,0,0.0
smithch02,Charlie Smith,10,1902,1914,66.0,87.0,212.0,148.0,87.0,10.0,3.0,1309.0,422.0,22.0,353.0,570.0,56.0,32.0,29.0,2.0,5479.0,50.0,587.0,74.0,46.0,188.0,1349.3333333333333,2.814723320158103,0.43137254901960786,1.2317193675889329,8.730978260869566,0.1467391304347826,2.35449604743083,3.8018774703557314,1.614730878186969,212,0.0,0.0,0.0,0.0,9.69,0.0,0,0.0
smithda02,Dave Smith,13,1980,1992,53.0,53.0,609.0,1.0,0.0,0.0,216.0,700.0,240.0,34.0,283.0,548.0,64.0,28.0,13.0,22.0,3357.0,432.0,280.0,55.0,19.0,57.0,809.3333333333334,2.6688632619439865,0.5,1.2145799011532126,7.784184514003295,0.37808896210873144,3.1470345963756174,6.0939044481054365,1.9363957597173145,609,0.0,0.0,0.0,0.0,11.95,0.0,0,0.0
smithed04,Eddie Smith,10,1936,1947,73.0,113.0,282.0,197.0,91.0,8.0,12.0,1554.0,678.0,106.0,739.0,694.0,63.0,34.0,33.0,1.0,6973.0,60.0,816.0,75.0,53.0,137.0,1595.6666666666667,3.8241069563400876,0.3924731182795699,1.4370169208272403,8.764988510549404,0.5978692291623146,4.168163776895759,3.9143513682891165,0.939106901217862,282,0.0,0.0,0.0,0.0,16.740000000000006,0.0,0,0.0
smithfr03,Frank Smith,11,1904,1915,139.0,111.0,354.0,255.0,184.0,27.0,6.0,1975.0,655.0,27.0,676.0,1051.0,60.0,66.0,41.0,4.0,8431.0,78.0,891.0,85.0,61.0,594.0,2274.0,2.5923482849604222,0.556,1.165787159190853,7.816622691292876,0.10686015831134564,2.675461741424802,4.1596306068601585,1.5547337278106508,354,0.0,0.0,0.0,0.0,17.389999999999997,0.0,0,0.0
smithle02,Lee Smith,18,1980,1997,71.0,92.0,1022.0,6.0,0.0,0.0,478.0,1133.0,434.0,89.0,486.0,1251.0,100.0,47.0,10.0,4.0,5388.0,802.0,475.0,63.0,38.0,77.0,1289.3333333333333,3.02947259565667,0.43558282208588955,1.2556876938986556,7.908738366080662,0.6212512926577043,3.3924508790072387,8.732419855222338,2.574074074074074,1022,0.0,0.0,0.0,0.0,29.319999999999997,2019.0,Veterans,1.0
smithpe02,Pete Smith,11,1987,1998,47.0,71.0,231.0,163.0,12.0,4.0,1.0,1043.0,518.0,126.0,404.0,640.0,24.0,29.0,10.0,27.0,4423.0,19.0,557.0,49.0,40.0,70.0,1025.6666666666667,4.545336366590835,0.3983050847457627,1.4107897302567434,9.15209619759506,1.105622359441014,3.545011374715632,5.615859603509913,1.5841584158415842,231,0.0,0.0,0.0,0.0,5.239999999999999,0.0,0,0.0
smithsh01,Sherry Smith,14,1911,1927,114.0,118.0,373.0,224.0,142.0,16.0,21.0,2234.0,757.0,57.0,440.0,428.0,86.0,17.0,42.0,3.0,8663.0,108.0,964.0,111.0,80.0,216.0,2052.6666666666665,3.319097109451121,0.49137931034482757,1.3026956804157195,9.795063332250733,0.24991880480675546,1.9291977914907439,1.876583306268269,0.9727272727272728,373,0.0,0.0,0.0,0.0,24.639999999999997,0.0,0,0.0
smithza01,Zane Smith,13,1984,1996,100.0,115.0,360.0,291.0,35.0,16.0,3.0,1980.0,798.0,122.0,583.0,1011.0,55.0,28.0,31.0,5.0,8077.0,16.0,933.0,110.0,42.0,263.0,1919.3333333333333,3.741924279263633,0.46511627906976744,1.3353594998263287,9.284473775616535,0.5720736366794026,2.7337617228204243,4.740708579367836,1.7341337907375642,360,0.0,0.0,0.0,0.0,20.74,0.0,0,0.0
smoltjo01,John Smoltz,21,1988,2009,213.0,155.0,723.0,481.0,53.0,16.0,154.0,3074.0,1284.0,288.0,1010.0,3084.0,84.0,145.0,57.0,16.0,14271.0,204.0,1391.0,139.0,87.0,244.0,3473.0,3.327382666282753,0.5788043478260869,1.175928591995393,7.966023610711201,0.7463288223437949,2.617333717247337,7.991937805931472,3.0534653465346535,723,0.0,0.0,1.0,0.0,66.40000000000002,2015.0,BBWAA,1.0
solomed01,Eddie Solomon,10,1973,1982,36.0,42.0,191.0,95.0,8.0,0.0,4.0,764.0,319.0,76.0,247.0,337.0,28.0,21.0,20.0,8.0,3117.0,40.0,386.0,39.0,19.0,57.0,718.0,3.998607242339833,0.46153846153846156,1.4080779944289694,9.576601671309191,0.9526462395543175,3.0961002785515324,4.224233983286908,1.3643724696356276,191,0.0,0.0,0.0,0.0,6.08,0.0,0,0.0
sorenla01,Lary Sorensen,11,1977,1988,93.0,103.0,346.0,235.0,69.0,10.0,6.0,1960.0,800.0,147.0,402.0,569.0,49.0,31.0,31.0,20.0,7385.0,45.0,894.0,62.0,56.0,175.0,1736.3333333333333,4.146669226339029,0.4744897959183674,1.3603378767517758,10.15933960453062,0.7619504703397966,2.083701286235362,2.949318487233634,1.4154228855721394,346,0.0,0.0,0.0,0.0,13.55,0.0,0,0.0
sorrevi01,Vic Sorrell,10,1928,1937,92.0,101.0,280.0,216.0,95.0,8.0,10.0,1820.0,823.0,101.0,706.0,619.0,61.0,25.0,20.0,0.0,7410.0,41.0,949.0,84.0,67.0,154.0,1671.6666666666667,4.4309072781655034,0.47668393782383417,1.5110667996011964,9.798604187437686,0.5437686939182452,3.8009970089730802,3.3326021934197407,0.876770538243626,280,0.0,0.0,0.0,0.0,20.29,0.0,0,0.0
sosael01,Elias Sosa,12,1972,1983,59.0,51.0,601.0,3.0,0.0,0.0,83.0,873.0,339.0,64.0,334.0,538.0,63.0,31.0,21.0,6.0,3880.0,330.0,388.0,69.0,33.0,81.0,918.0,3.323529411764706,0.5363636363636364,1.3148148148148149,8.558823529411764,0.627450980392157,3.2745098039215685,5.2745098039215685,1.6107784431137724,601,0.0,0.0,0.0,0.0,9.39,0.0,0,0.0
sothoal01,Allan Sothoron,11,1914,1926,91.0,100.0,264.0,194.0,102.0,17.0,9.0,1583.0,582.0,34.0,596.0,576.0,56.0,35.0,54.0,2.0,6802.0,56.0,786.0,80.0,61.0,174.0,1582.3333333333333,3.3103012428902465,0.47643979057591623,1.3770802612176112,9.003791868548557,0.19338529597640614,3.389930482409943,3.2761744259532337,0.9664429530201343,264,0.0,0.0,0.0,0.0,13.729999999999999,0.0,0,0.0
sotoma01,Mario Soto,12,1977,1988,100.0,92.0,297.0,224.0,72.0,13.0,4.0,1395.0,667.0,172.0,657.0,1449.0,50.0,37.0,28.0,20.0,7147.0,20.0,732.0,73.0,53.0,70.0,1730.3333333333333,3.46927374301676,0.5208333333333334,1.1858986707763437,7.255827393565787,0.8946253130418031,3.417260643421306,7.536698131381237,2.2054794520547945,297,0.0,0.0,0.0,0.0,26.81,0.0,0,0.0
spahnwa01,Warren Spahn,21,1942,1965,363.0,245.0,750.0,665.0,382.0,63.0,29.0,4830.0,1798.0,434.0,1434.0,2583.0,130.0,81.0,42.0,5.0,21547.0,68.0,2016.0,230.0,131.0,370.0,5243.666666666667,3.086008518212447,0.5970394736842105,1.1945839425338503,8.290000635687495,0.7448986078443836,2.461254847117157,4.433348166041574,1.801255230125523,750,0.0,0.0,1.0,0.0,92.47,1973.0,BBWAA,1.0
sparktu01,Tully Sparks,12,1897,1910,121.0,137.0,314.0,270.0,203.0,19.0,8.0,2250.0,734.0,33.0,630.0,780.0,71.0,24.0,87.0,1.0,9583.0,40.0,1067.0,106.0,72.0,331.0,2343.6666666666665,2.81866021903001,0.4689922480620155,1.228843692220168,8.640307210923055,0.12672450576020483,2.4192860190584558,2.9953064997866594,1.2380952380952381,314,0.0,0.0,0.0,0.0,24.500000000000004,0.0,0,0.0
speieju01,Justin Speier,12,1998,2009,35.0,33.0,613.0,0.0,0.0,0.0,17.0,612.0,308.0,108.0,231.0,588.0,37.0,38.0,45.0,5.0,2883.0,190.0,324.0,26.0,28.0,29.0,675.0,4.1066666666666665,0.5147058823529411,1.248888888888889,8.16,1.44,3.08,7.84,2.5454545454545454,613,0.0,0.0,0.0,0.0,7.66,0.0,0,0.0
spillda01,Dan Spillner,12,1974,1985,75.0,89.0,556.0,123.0,19.0,3.0,50.0,1585.0,699.0,134.0,605.0,878.0,65.0,51.0,13.0,2.0,6526.0,223.0,786.0,76.0,64.0,113.0,1492.6666666666667,4.214604734256365,0.4573170731707317,1.4671728450200983,9.556721750781598,0.8079499776686021,3.647833854399285,5.29388119696293,1.4512396694214875,556,0.0,0.0,0.0,0.0,9.34,0.0,0,0.0
splitpa01,Paul Splittorff,15,1970,1984,166.0,143.0,429.0,392.0,88.0,17.0,1.0,2644.0,1082.0,192.0,780.0,1057.0,41.0,41.0,34.0,5.0,10829.0,13.0,1243.0,123.0,92.0,275.0,2554.6666666666665,3.8118475991649268,0.5372168284789643,1.340292275574113,9.31471816283925,0.676409185803758,2.747912317327766,3.723773486430063,1.3551282051282052,429,0.0,0.0,0.0,0.0,22.41,0.0,0,0.0
sprinru01,Russ Springer,18,1992,2010,36.0,45.0,740.0,27.0,1.0,0.0,9.0,824.0,430.0,121.0,349.0,775.0,33.0,39.0,35.0,0.0,3716.0,168.0,458.0,23.0,29.0,41.0,856.3333333333334,4.519268197742313,0.4444444444444444,1.3697936940443751,8.66017905799922,1.271701050992604,3.6679641884001555,8.145192681977422,2.2206303724928365,740,0.0,0.0,0.0,0.0,3.08,0.0,0,0.0
